review,idx,Location_true,Noisy_true,Scenic Spot_true,Transportation_true,Room Size_true,Smell_true,Recreation Facilities_true,Amenities_true,Bathroom_true,In-room Facilities_true,Renovation_true,View_true,Cleanliness_true
beauti place would definit stay,439919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tom friendli help enjoy stay,170805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place fantast locat awesom overal great experi,852500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
absolut amaz experi kelli love ensur everi need met check us ask anyth els need stay kelli goe beyond far host walk find gift goodi huge plu space describ sum clean pictur justic space larger pictur return leisur work near near futur xoxo,33367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
deux bemol le lit est en realit un matela pneumatiqu dommag parc que la chambr et la sall de bain sont joliment decore fort odeur anim et de renferm dan la maison,486330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corina silver lake spanish oasi well name oasi love tast decor cozi home everi amen one could wish well appoint kitchen pleasur cook bed relax towel luxuri light spaciou insid stay cool degre climat surround garden comfi loung quiet privat refug bustl lo angel hous locat quiet block shelter even spanish style high stucco wall lush garden enjoy easi mile walk junction restaur shop intelligentsia coffe quickli becam daili habit stay perfect due graciou host corina thought alway avail text phone answer question welcom fresh flower chocol champagn treat spend week,888252,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
ashley nice host hous conveni locat plenti thing walk come handi like drive also lot fun play dog super ador,103047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
enjoy stay felt right home quick resolut issu thank wonder place stay,722630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great apart host even prepar wine beer us everyth great would definit stay come la futur,375322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liya except great host massag treatment option highlight stay say relax probabl one best massag ever receiv friendli person room clean cozi locat fantast easi get everyth short walk gighli recommend well space,186986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
melissa great host super commun provid realli clean space thought detail like snack beauti fresh flower car locat quit central equidist beach side la hollywood downtown would highli recommend stay,100635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
j great host place fantast initi direct led us back apart head apart pictur plenti space us enjoy ac great fantast media center includ record player cannot beat view entir citi balconi spectacular day night pool nice place sunbath pool bit cold tast downsid bed bit smaller expect still comfi wall thin meant nois expect also sinc cat live fianc allergi bother travel bewar also cat allergi locat place across street park walk distanc lot shop food place might want yelp someth went sqirl brunch min walk min wait super yummi,822148,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
friendli peopl nice clean place highli recommend,703592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cesar welcom check time check time flexibl stay privat bedroom privat restroom well pool nice relax neighborhood seem realli safe late night walk cesar easi go got along well would recommend place other,852561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
loft excel locat easi walk distanc downtown la quick uber art district littl tokyo check smooth surpris size loft perfect one two peopl,755634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great littl place great neighborhood run terrif host small hous share properti plenti room three us live comfort week issu wifi great speed compar unit stay bed larg comfi full size fridg meant spent lot less takeout go host except answer question quickli fulli address concern hast extrem accommod abl walk us process extend extra day wish could longer,739484,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0
one word good everyth,564244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
experi great alex great hous describ review photo match place look like flower wall instruct work tv internet left us note donut great would defiantli stay tell friend famili visit place,735876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
stay donna bill wonder experi studio complet comfort host hostibl truelli made us feel home studio everyth advertis neighbourhood quiet make nice walk park easi free,111521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apart clean locat conveni victoria nice neighbor quiet,753115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
amaz space locat everyth pictur complaint definit stay futur,435287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nice experi,125197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
origin host cancel us alexand realli respons made easi stay place got show us everyth work gave us park permit great locat less minut walk everyth chines theatr,649289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
place perfect even describ victoria eduardo sweetest host put much love design loft love rainshow kitchenett highland park hip even though right center quiet best stay far seen lot,402967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lazi read previou review person complain wifi person complain neighborhood person complain dog peopl say heather best host ever pro heather uniqu host mention wifi work slowli kitchen room heather mention one guest ever complain wifi guess within minut went best buy bought router extens internet becam fast everywher mean realli realli realli differ host would go moon reason need moon stone view nice heather avocado tree locat close downtown la apart clean mean realli clean hotel room contra park park alway day park car minut away hous mind extra physic exercis busi day drive minut round find spot park street busi day well dog heather poodl kind enough start bark howev day neighbor dog less hospit bark night night sure would fix contact heather humbl neighborhood neighborhood beauti everyon dog plan go park walk distanc min everi singl dog would bark promenad also packag one old ladi tri take water bottl unexpect space casita good peopl like small apart lot design realli sure mani sq ft apart caus lot space consum art difficult morn exercis find place stretch hit art could outsid realli awesom view la coldest day winter suggest ad microwav would realli good apart anoth airbnb list get activ interest care host airbnb,156318,0.0,0.0,5.0,1.0,3.0,1.0,0.0,7.0,1.0,5.0,0.0,2.0,3.0
second come ed hous felt like home love stay whenev la,297520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
die wohnung war sehr modern und gut ausgestattet parkplatz stehen zur verfugung die wohnung war auerdem sehr sauber und toll eingerichtet wir haben un sehr wohlgefuhlt und wurden definitiv wiederkommen thank,332714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fantast locat across convent center enjoy view skylin condo clean comfort great build secur highli recommend locat,45160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ryan ed place good place stay overal pro locat right outsid metro smooth simpl check process ed accommod earli check time air condit safe gate commun basic necess toiletri provid metro tap card provid easi load con small stain bedsheet sure came air condit bit loud overal smooth stay thank ed ryan,498789,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love place exactli shown pictur locat surprisingli perfect across paramount pictur studio en almost right melros av one favorit street area hous perfect coupl case travel wit coupl one friend littl child spaciou room everyth clean well decor spaciou facil need privat park space two car perfect sinc street quit full car met denni help answer question need sum everyth perfect pleasant stay definit stay place travel group next time,824475,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
star host vito kind ensur visit relax ty vito,7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma alla de mi expectativa el ambient es muy acogedor amig ideal para estancia de mediano plazo daniel natasha son excelent anfitrion muy amabl acces dispon para ayudar la zona es tranquila centrica,245428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adriana oasi beauti clean comfort awesom host help knowledg anyth ask took interest assur everyth need cheer fulfil request home locat prefer locat ampl park safe surround highli recommend stay would stay return la,388477,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
realli enjoy stay ben maura angu,629830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perfect hous good posit sunset blvd realli around corner clean comfi michel berri kind polit help answer almost immedi problem need someth bad thing found park realli hard find empti spot late night will walk bit empti spot littl far away home friend definit come back hous,806014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
good overal experi locat central room quit thank eric,589340,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
real pleasur stay corina hous love neighbourhood nice place coffe nice shop love street peaceful quiet love hous wonderful view sunset found everyth need insid cosi comfort hope chanc come back warmer period enjoy hous complet perfect hous first stay la thank,106669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
love time heart hollywood famili four visit l day ivan apart within walk distanc univers studio short drive hollywood blvd walk fame hollywood sign observatori place exactli shown clean nice furnish decor abl make dinner kitchen fulli equip ivan also quick messag away question ever back l would hesit stay,373977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
apart exactli pictur carl plan everyth make stay wonder defin go back would highli recommend,642544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stay lee apart west hollywood great experi describ list photo comfort one bedroom apart quiet well locat section weho plenti window comfort practic furnitur make stay pleasant privat cabinet closet clearli mark lee freed plenti space unload suitcas like lee left detail get connect wireless internet plenti speed suggest point interest nearbi restaur delici bathroom clean easi use keep mind smaller upgrad renov older floorplan expect lot counter space realli appreci flexibl time check enjoy experi would definit recommend lee spot next stay area,51707,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
wonder alway perfectli appoint quiet,558729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comfort roomi cottag well equip kitchen c pool charg nice relax escap heat summer definit recommend coupl mayb person host deleg accommod avail question servic pool hot tub,469029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
michael est un excel hote il facilit l entre dan son logement jusqu mettr son chien dan une piec ferme au ca ou le personn aient peur de chien le soir de notr arrive il nou invit une soire qu organisait son frere c etait une experi enrichissant tou le matin il nou faisait du cafe la chambr est grand et spatieus avec une sall de bain priv le quartier est tre bien situ son chien est un amour il nou attendait tou le matin devant la port de notr chambr pour avoir se calin je recommand vivement ce logement et cet hote,697699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overal great stay dorothi place easi commun list describ apart clean great neighbourhood felt safe short car ride place around hollywood meet dorothi housekeep let us pick key love made us feel welcom accomod also fruit bread milk basic necess stock kitchen great would definit stay recommend anyon interest stay area,477214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
carlo perfect host apart clean great locat al amen need,130325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
alex nice host accommod check time provid clear introduct hous rule neighborhood conveni apart locat within walk distanc ralph cv etc nearbi lot eateri enjoy stay much,848384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
great locat clean comfort apart help host would definit stay,176771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
love bird hous four adult four kid plenti space us kitchen bit tight two area access highway beach great backyard favorit place hang great time,186896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
need last minut place guest josh town time commun effect us make reserv check guest hous basic accommod serv us well locat decent neighborhood good valu sleep,347048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
great locat check easi alex great host answer question quickli enjoy stay overal,900462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great time stay arriv littl later usual due la traffic space clean spaciou enough us locat wise ask central conveni locat central area want visit sunset strip w hollywood beverli hill univers etc would recommend famili look travel la,583193,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
anna pad great well present spotlessli clean nice littl touch like hot pot fresh coffe wait arriv welcom greet except host excel commun around corner cafe classic diner meet place local hipster alik minibar next door anoth classic back,155321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
room clean neighborhood great thought whole place go famili end share space san william realli nice welcom keep mind space share neighborhood quit hollywood like chinatown anoth great thing room next backyard peopl drink loud hard rest peopl come peac would want overal okay,493604,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
clean place great locat thank wonder stay,254565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
one best airbnb experi sinc start use servic rhea fantast host extrem flexibl check check process incred friendli apart welcom beauti make feel like home right away great coupl someon go solo definit stay back la,148341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awesom teresa incred hospit,786822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amaz place stay host perfect thankyou comfort stay experi,512773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place great like pictur host super sweet,870751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nice simpl afford accommod perfect need short stay la park surprisingli easi street park central la would definit consid stay thank,783193,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extrem help kind locat good close hollywood hous clean smell nice bad room comfort big doubt stay,888233,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
good,258188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stay disappoint stay bungalow exactli describ great two peopl super close everyth could need come back,737763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
terri great host place advertis great locat clean comfort three week went without hitch would certainli stay thank terri,887468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
overal good experi neighborhood park fairli easi find apart inde walk distanc lot popular hollywood attract access apart littl difficult instruct given us mislead inaccur check time constantli chang inconveni commun instruct well get contact alex concern answer text messag made difficult follow instruct inde wrong instruct ask call differ person key code yet phone answer answer machin full apart also clean would expect pay clean fee pillow sheet makeup spray tan stain well floor extrem dusti,118064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
